filename,Chewy(bread),Watery(like soup),Crunchy(vegetables  not chips or fried food),Crispy(Fried food/chips/toast),Soft(rice  noodles  bread),Tender(meat  shrimp  etc),Creamy(pudding  thick soup  egg yolk),Crumbly(Pie  tart  cookie)
dish_1562691538.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551563001.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1558721904.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1559245848.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1562950895.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1559242066.png,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
dish_1568145027.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558110335.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1551390560.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1550859396.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1562689548.png,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
dish_1551374783.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1558723695.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1566934401.png,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1551374946.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1550863155.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1559233756.png,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
dish_1558459602.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1562860700.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1565711083.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1559850338.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1550773200.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1559319971.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1568145059.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1550772367.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1562788568.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1558725576.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1558109864.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551124481.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1566413469.png,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
dish_1558639138.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1558031237.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558029230.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1568649430.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1562698100.png,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
dish_1551374527.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1561736715.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1550863285.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558720133.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551378344.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1561577549.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1562613867.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1551374746.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1559157919.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1563393403.png,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
dish_1550711017.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1551322988.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551394614.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551381877.png,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551136814.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1567785739.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1557937615.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1565641885.png,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550707958.png,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1568044528.png,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1563208129.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558029278.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1558641391.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558640450.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1563997386.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1558724891.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1567711402.png,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1550705995.png,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
dish_1565117962.png,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1566934487.png,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1558629517.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1558629677.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551492056.png,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
dish_1566413510.png,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
dish_1551323219.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558029842.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1563378002.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1565020796.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1568320338.png,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
dish_1550772809.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1566332154.png,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
dish_1551486372.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1563824092.png,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
dish_1550711244.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558630814.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550706705.png,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1551384024.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551492348.png,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
dish_1550771984.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1551323487.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1550796634.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558639482.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1558720335.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551123396.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1563305837.png,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
dish_1564590254.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1563550976.png,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
dish_1558640105.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1562094877.png,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
dish_1550772168.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551221935.png,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1561740321.png,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
dish_1551237854.png,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
dish_1551318673.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1551394874.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551234106.png,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1563909580.png,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1562949242.png,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1562094931.png,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
dish_1566838317.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551138110.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1564083480.png,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
dish_1560441311.png,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
dish_1550789321.png,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1567526845.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1550863037.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1551393113.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1566920304.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551384080.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550779014.png,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
dish_1568666357.png,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1567785709.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1551237321.png,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
dish_1558639818.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551222068.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1566502033.png,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551379741.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1564503184.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1558722207.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1561664977.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551314390.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1558722171.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1563378690.png,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
dish_1558641989.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1562784388.png,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1551567368.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1560270537.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1564516732.png,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
dish_1559585533.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550862272.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1559245920.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551142459.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1563820834.png,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
dish_1551134138.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1550860361.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551564131.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1561405411.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1559841979.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1562959059.png,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1551375411.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1562085163.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1562008738.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1551394927.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1550778619.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1565812146.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1562095340.png,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1551133789.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1561740353.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1560802048.png,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
dish_1550708702.png,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
dish_1564429744.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1562691409.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551124687.png,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
dish_1562183065.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1561579902.png,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
dish_1562689620.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1561736736.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1559846528.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1550876055.png,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
dish_1568666230.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1563551006.png,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
dish_1566936266.png,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
dish_1564415499.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1568044496.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551488485.png,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
dish_1561146758.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1566587662.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1551318422.png,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
dish_1559062005.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1551392519.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1568144612.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1561392710.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551373647.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551380910.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1567612986.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551306241.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1558027164.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1558457665.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1566330428.png,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
dish_1561481606.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1561147967.png,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1558381819.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1565207727.png,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1551391795.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1551567426.png,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
dish_1561996122.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1559845399.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1561393649.png,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
dish_1551391672.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1564518454.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1563897087.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1559157777.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1560543704.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1551134757.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1565020822.png,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1551491090.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1559238566.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1566589967.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1560444570.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1559846363.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1551391337.png,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
dish_1558640614.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1565987081.png,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
dish_1565118700.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1551378584.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550797169.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551233523.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1568145100.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1560800988.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1563294987.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1567007783.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551227539.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1561062586.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1551307258.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1565799565.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551567508.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1561576887.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
dish_1551304197.png,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1559060106.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1565117892.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1551378179.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1561577678.png,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
dish_1563897439.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1550859544.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1565884766.png,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1561575170.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1563294408.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550710279.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1568145177.png,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1565369971.png,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
dish_1550708985.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550793582.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1564170542.png,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
dish_1563897870.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551390651.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550773591.png,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
dish_1568055986.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1550876467.png,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
dish_1559846073.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1551395987.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1566835641.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1562790295.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1562871297.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1551563511.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551222558.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1551235561.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1551391758.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1550770222.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550874950.png,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
dish_1559589942.png,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1565123816.png,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
dish_1551374665.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551234316.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550795455.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1550712961.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1563996441.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1562700685.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1565797671.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1550769725.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1568405306.png,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
dish_1563308353.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1562686577.png,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
dish_1560961107.png,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
dish_1551564857.png,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1563475788.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1565799597.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1565987116.png,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
dish_1551318504.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1564000417.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1561996647.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1550797474.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1560444967.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1563898055.png,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
dish_1551564947.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1558457415.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1550708945.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1566419510.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1558029686.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1550874679.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1562181247.png,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
dish_1559841061.png,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
dish_1564171996.png,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
dish_1558641007.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551491216.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1550873338.png,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
dish_1562617972.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1551313872.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1561997299.png,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
dish_1561751897.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1551563890.png,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1550778312.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1558725193.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1559059924.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1562602945.png,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
dish_1550793485.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1562603813.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1568666329.png,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1559239912.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1559243887.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551397714.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558628760.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1565721828.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1561741090.png,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
dish_1561393715.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1562085132.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1561574623.png,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
dish_1551565845.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1562699612.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551234214.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550793093.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1565021675.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551234046.png,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1550710507.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550779153.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1562872396.png,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
dish_1559241099.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1551236981.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1550792194.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558382263.png,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
dish_1550788398.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1566416299.png,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551374502.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1550778401.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1558114484.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1563555543.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
